label,review
1,一张pizza的哲理哦?说的真好真好！[爱你] @impasto泥庐餐厅
1,[偷笑]惬意的，欢迎亲入住我们中信资本御庭德钦精品酒店，躺在床上看梅里学雪山，不止是震撼！[爱你][浮云]亲，我们的SPA很赞咧，可以去体验把高原SPA哦[嘻嘻]
1,十月十日卖萌节，萌萌&梦梦一起卖萌，跟他一起比萌，我承认我完败！[嘻嘻][嘻嘻][兔子][兔子]
1,美衣[嘻嘻]照片有点太迟咯！跟着苏苏总有美衣穿咯！大爱！大爱！[花心]@MissKorea苏苏
1,小年夜在家吃吃零食[爱你][爱你][爱你][哈哈][哈哈]看看韩剧[鼓掌][鼓掌][鼓掌]吹吹空调，也有另一番风味呢。[害羞][害羞][害羞]
1,回京[嘻嘻]
1,到早了，一进门就遭遇奇怪的检查，准备迎接各种高难度的重重安检[晕][嘻嘻]
1,回复@小雨:亲，一花一叶咖餐厅爱琴海店7折仍在继续，五彩城店、西单店王牌烤鸭半价吃起，还有积分返还哦，欢迎继续走起[鼓掌]~ //@小雨:回复@一花一叶咖餐厅:[嘻嘻][嘻嘻][嘻嘻]下次去可以打折不
1,这就是传说中的哥们[赞] //@郭志凯:歌好！人好！[偷笑] //@宅女高珊:火了，郭大腕都关注了[哈哈] //@郭志凯:这个要关注！ //@宅女高珊:那就呱唧呱唧吧[鼓掌][鼓掌] //@歌手含笑:[赞] //@剪辑茂子:关键是导演的功力可见一斑//@白?RONIN:[鼓掌][鼓掌][鼓掌] //@剪辑茂子: 好听！ //@统筹迪姐:超好听！
1,这个地方怎么那么熟悉呢？就是想不起来在哪里。//@聚点串吧餐饮: [馋嘴][馋嘴]准备开吃～[哈哈]
1,感谢您的光临！[鼓掌] 祝您入住愉快！
1,好吧，我也耶耶耶一下。。[偷笑]//@阿本的地盘: [嘻嘻]//@三甲超超: 瓶子好人[嘻嘻]//@2Tomato:拼搏的水瓶[奥特曼]
1,回复@曾妮1220:嗯，感谢您之前于“2012五彩基金&FCC慈善之夜”提供的义捐作品哈！现在头等舱和五彩基金于2月开始的新的项目，即是“FCC爱心艺术家”，也是此次晚宴的一个延续与爱心的传递~[可爱][呵呵] //@曾妮1220:我不是已经成为了吗！[偷笑]北京的满意之作献给了五彩基金！[可爱][微风]
1,牡丹花下不死也风流[哈哈]
1,木有搞到@马佳佳Powerful 提供的终极大奖飞机杯[嘻嘻]
1,我怀疑 偷情和旅行有点相似 不是越偷越腻 而是越玩越带劲 哈哈哈。上瘾 不过最终治愈还得靠自己 妞 别色诱爷了[哈哈][哈哈][哈哈]。please
1,最后一句亮了[嘻嘻][嘻嘻]
1,回复@吹小仙儿:哈哈哈，有小朋友自己冒出来喽[可爱][酷][偷笑] //@吹小仙儿:我。。我。。我是摩羯[可爱][爱你][害羞] //@Helen开心果果:是不是该把魔羯座小朋友找出来[哈哈]@京京丫头   //@一句古诗词:发生的好事
1,朕饿了，给朕上二两包子一碗炒肝！[嘻嘻]
1,//@心友汇莫玲:[嘻嘻]
1,谢谢我的孩子和你所有同学的美好祝福！[爱你][爱你][爱你]你们！
1,警方在培训她们[哈哈][哈哈][哈哈]@issabobo @永远的协和 @许刚_无声年代 @
1,作为该剧编剧我能去吗?[哈哈] //@莉莉黄的夏天:@梁凯馨
1,立冬了，吃什么好呢？[抓狂][鼓掌]
1,?在开始至到9月1日，香港铜锣湾时代广场露天广场举行“Gundam Docks At Hong Kong”活动，各位高达迷想同1:3比例的高达和1:3比例的渣古影相，万勿错过！[太开心]
1,好酷哦！ //@京M银狐:有点冷[哈哈]//@湘里妹子-: 【纽约雪地裸体牛仔】冷不冷啊？[威武][威武][威武]
1,一路狂奔啊！最后两分钟尽然可以登车[哈哈]
1,回复@瞿颖:你才是一点没变，还那么紧致！[嘻嘻]你哪天空了，我们火锅走起来！ //@瞿颖:赞一个！
1,猜一猜谁在唱＂小薇＂[嘻嘻]@叶茂中 @眠琴山房 @哪吒闯世界 @汤子嘉Charles @老虎张 @杨凯art @顾维洁 @赵力AMRC @阿特姐姐 @余德耀 @Michelle米董 @张晓刚 @金小狮 @蒋再鸣 @艺术长沙谭国斌 @黄在 （福尔摩斯）
1,[嘻嘻]//@老路已老:转发微博
1,呵呵！能够喜欢就好哦！这比任何鼓励都更有安慰啦！[偷笑] //@广告人沈波:吃得很开心啦～～@宇宙霹雳大贝壳 是贝太厨房的美食家，所以强烈向她推介 //@三样菜帮主:昨晚都来不及照顾啦！感受美食的快乐！吃得开心就好哦！[可爱]
1,芝士蛋糕。一天好心情。[哈哈][威武]
1,#团圆才有心味道#俏厨娘小时候经常会被左邻右舍的叔叔阿姨“拐骗”到他们家里吃大餐，特别是逢年过节的时候，楼道里处处饭菜飘香~邻居哥哥姐姐都会回家团聚，我们还会互相串门“偷吃”，真是美好的回忆~想到这些，就感觉有股温暖的味道扑鼻而来！咦~我又闻到了外婆红烧肉的味道~[哈哈]（图片via网络）
1,我在这里“胡言乱语”[嘻嘻] 我在:http://t.cn/zjJucnO
1,#皖南行#安徽当涂县大青山陶村村的油菜花海黄艳艳[太开心]给点阳光更灿烂[做鬼脸]#带着微博去旅行#
1,【不宜放进 冰箱的15种食物 】1、香蕉；2、鲜荔枝；3、黄瓜；4、西红柿；5、面包；6、青椒；7、火腿；8、巧克力；9、叶子菜；10、中药；11、吃剩的月饼；12、鱼不宜久存；13、解冻后的冷冻食品；14、茄子；15、南瓜――还有，小哈[嘻嘻]
1,@金宝汇购物中心 Happy Birthday[鼓掌] @panda晶姐
1,鉴于派出所接待能力有限，暂不支持京巴狼集体自首[哈哈]//@江泉同学: 这是一起敌对势力有组织有预谋的抹黑阴谋，我英勇无畏的警官怎么会分不清狼和狗呢？相信经过严格的“审讯”，其狼子野心必昭然若揭。也正告那些妄图隐瞒身份的黑背狼、苏牧狼、博美狼、吉娃娃狼????投案自首才是出路。
1,@小破桃儿 @?吃又?玩的?小姐 @苏方木_其实我是十二呷 @闵团子 [哈哈]
1,//@早安丶晚安丶心语: 这个叫海兔。你见过没？[爱你]
1,[哈哈]  //@赖晓生:我宣告阳痿！ //@刘庆龙制片:转发微博
1,哈哈哈哈，这二货叫巧克力[亲亲]
1,[鼓掌]//@雷明: [鼓掌]希望这条微博不是临时工发的。//@80后沈涛: 好！人民日报这条发的好！因为年幼不认字的时候经常把它读成“入眠日报”
1,[哈哈]  //@火星文:?，我记得是说骑赛车（弯把的那种），好像不是骑自行车吧。照这么说，以前的人别生孩子了，都没精子了！
1,还是高速省油啊，在这个特别的公里数诞生的时候留影纪念[哈哈]@REIZ锐志
1,在家乡，不管你认识的还是陌生的，我们都是这样相互送，不习惯光自己吃的。呵呵一般带的都是煮熟了的牦牛肉或骨头，[可爱]
1,[嘻嘻] @悦馨 @百莲 @溢满心兄
1,好！继续努力加油哟筒子们！//@常州凯纳豪生大酒店：回复@木小叶:谢谢好评[害羞] //@木小叶:关键还有就是你们那的服务质量特别好，服务员素质都挺高，食物也很给力，推荐啊~[太开心]//@常州凯纳豪生大酒店: 好吃你就多吃点啊~~ //@常州凯纳豪生大酒店:好吃你就多吃点啊~~
1,谢谢你[good] //@夏子tt:对户外运动感兴趣的你们赶快看过来吧！户外运动俱乐部创始人荒岛渔人专访[哈哈][哈哈][哈哈]@渔人朱凯斌@陆子锋 @ChuTsui @顿猪zmy @?Feion @LT-yoyo @Ada京京 @背包辉少 @coco_min @哆啦A仔 @彩色电视机22 @大炮G夜 @darling_lululu @黑杩 @胡大里 @姬姬Jacie @黄小猴爱爬树
1,[嘻嘻][嘻嘻]吼吼，面对美食，咱们甘愿做个幸福滴吃货哦！[太开心]//@喂蓉嬷嬷: 口水撒了一桌子好吗好的[泪流满面]
1,精心准备给别人的礼物，今早试用：放离床远的地方，调8：30闹（适合此人时间）！结果早上8：30闹时声音特大，不按就一直响，生不如死。我咋有种报复人的感脚泥？[嘻嘻] 我在:http://t.cn/zYkHROU
1,继续努力！ //@多盟: [鼓掌]
1,美妞[嘻嘻]
1,【写给八喜的第13封信】小家伙，麻麻今天第一次听到你的心跳声，经过仪器的放大强壮而有力，表现很不错哦！为了你的健康和麻麻的健康，麻麻做了一堆的检查，也终于给你建了档案。如今当麻麻不容易，当孩子也不容易呀！咱们娘俩要加油哦，一起相亲相爱地度过这骨血相依、密不可分地十个月！[亲亲]
1,@??兔拉拉 @?氏?? 我们祝大家中秋节快乐[鼓掌]（这个月饼可视为珍馐[花心]，因为它在今天之前和今天之后都叫韭菜盒子。[流汗]就只有今天它身份显赫。）
1,今天运气真好，听说冠洞有设百家宴，急忙包车过来。大开眼界！[太开心]@广西旅游局 @美在广西旅游联盟 @桂林风光 @桂林尊桂旅游网 我在:http://t.cn/zWomQ1e
1,今年3月份去海豚岛喂的也是Bella[亲亲] //@澳大利亚天阁露玛海豚岛:昨天小编带着旅行者传媒和@昆士兰旅游局官方微博 @晓宸Violet 亲手给50岁高龄的Bella喂鱼，牙齿全部脱落的她吃鱼起来还是还性感的。要是我老了也能那么利索就好了[哈哈]
1,可以男扮女装不[哈哈]
1,吃饱继续品茶聊天！和闺蜜在一起滴感觉就是好[太开心][爱你]@Vicky4545 @渐雨微凉 我在#湖广会馆大茶楼# http://t.cn/zOeD3BC
1,#悦旅关注#太太太棒了[兔子] //@吾爱全球签证中心:关于持有有效加拿大签证可以免签哪些国家的名单，小吾正在整理中，近日发布哦[嘻嘻]
1,喝醉，从来就不是酒精的罪过，而是感情的度数太高~~ 芸芸众生之中。。。。。。谁还没喝多过？喝多了睡一觉。。。起来收拾行囊继续上路，寻找你的下一瓶酒。。。如果你的下一瓶酒喝不醉你，那说明你到家了[嘻嘻]同意的同学请举手[嘻嘻] 我在:http://t.cn/zWrSFdx
1,回复@zhangyue4687:今晚有个脱口秀活动 明晚是拉丁爵士party 周六有个外国朋友的乐队 周日是相声和爵士乐队[可爱] //@zhangyue4687:最近每天晚上的演出都是怎么安排的啊？喜欢乐儿的就餐氛围。@乐儿餐厅 //@乐儿餐厅:我们都在期待
1,[哈哈][哈哈][哈哈]这位先森太可爱了！
1,夏天到了，西瓜总会给我们带来不一样的创意！[嘻嘻] [嘻嘻] [嘻嘻] 有木有吓到你~~~~
1,#有良心的养鸡人#李美女选择的第二题是：我是有良心的养鸡人。在山上的100多亩地上不设栅栏，只喂谷物和玉米，果然够健康哦！你想吃这样的鸡吗？？[嘻嘻]
1,BTV青年频道@付洋Kenny 分享自己的心路历程，青年榜样[鼓掌][给力]
1,期待早日上映啊！//@孔令诗:期待！！！[鼓掌] // @孙金辉 ：期待早些听到！
1,追[嘻嘻] //@selina的双城生活:@coaching旅人 //@一天水界Ken: //@郭琦的微博:这个片子确实好看！值得推荐 //@?音:转发微博
1,得瑟样儿[嘻嘻]谢谢亲[爱你]好好在家陪爸妈几日，我们保利再絮[围观]
1,//@干锅鱼:不仅有苹果哦，还有梨和樱桃哦！过些天还有蓝莓哦[哈哈][哈哈] //@江湖豪情侠骨柔肠之大腿:朋友们~时尚圈最好的苹果！咱们亲爱的鱼老板回来咯~需要苹果的找他啊。。苹果绝对好吃，不好吃不要钱了啊~提我名打折[阴险]
1,@薛小米327 是麻是麻[偷笑][偷笑][爱你][爱你][亲亲][亲亲] //@所??妹妹:转发微博
1,感谢汕头龙光喜来登的热情接待[嘻嘻][嘻嘻]
1,今天下班人真多，真多，真多，北京的人越来越多了，真好！[嘻嘻] http://t.cn/zWZaYVm
1,三里屯，3.3，4楼，鸿雅依莲，美甲店，放着我一年前，最爱的各种歌曲[泪][泪][泪]@杨子伶 @亮svv 大爱漂亮的水晶[爱你][礼物][围观][威武]38快乐，习惯的，快来噢-@昆哥Q @左小强 @翟艳丽Angela
1,[鼓掌]//@coaching旅人:[good]
1,今天是我们波妞立下壮举的时刻！从早上8点半徒步到18点~总行程25公里，小妞你真棒[爱你][手套]
1,晋善晋美[嘻嘻]
1,那麻烦你下个月再办一张吧[嘻嘻]
1,回复@官也街澳门火锅:你比我聪明呀。我喜欢的不知道人家喜欢不？[哈哈] //@官也街澳门火锅:#达人推荐#欢迎董先生大年初一来官也街过年~ 不愧是美食家，这色香味俱佳的搭配堪称完美啊！估计这“董先生套餐”要火哦~
1,雪兰莪见喔！！！我?一起写短文（打勾勾）//@魅力雪兰莪: 实现2013免费游雪兰莪的愿望：把你为什么想参加#魅力雪兰莪#旅游博客竞赛的理由、愿望，写成不少于500字的短文，发表在自己的博客，并同步到自己和 @魅力雪兰莪 的新浪微博，就有机会免费5天游雪兰莪！征文活动截至日期延展至1月31日哦 [鼓掌]
1,酒室，有几分军火库的烈味。[嘻嘻]//@枫泾古镇官微: 小诗写得好！
1,志梅，我觉得您已经是航空人了，不是媒体人了，哈哈！ //@1039志梅:回复@超载飞行:呵呵，谢谢哈~~多保重！照片发下我哈  //@超载飞行:回复@1039志梅: 春节一定会回来 不过航空在线还是会在网上追听的[爱你]
1,"环保从我做起，我已经一年洗一次车了！[嘻嘻] //@Chen小花花:晚上省点水,不要洗澡and刷牙了//@包包包小筱: [阳光][微风][心] 环保！义不容辞！@ula思 @乔曙光-Johnny"
1,O(∩_∩)O哈哈~ //@茶人张赢天:[嘻嘻]这帖子应该改成“求干爹”，估计效果更好。 //@侯宁:老干爹的干女儿。 //@王鹏律师:[吃惊]此人是？
1,新年团聚[鼓掌][鼓掌]
1,[鼓掌]@小爷我是七少爷 @北国叶? @烧烤学硕士
1,你迟到了，亲爱的！[可怜] 是因为新宠吗？下次别这样折腾了，乖！[亲亲]
1,准点，守候！[爱你] //@韩姐教你下厨房:@夏柠儿 @一品贵妃红 @熊丽电台 @快乐鸿宇2011 @王星餐饮品牌策划人
1,是呀 难道是你叔叔？哈哈哈哈 //@春晖-来去吉祥:于哥！  //@千里走单骑的老于:[good]  //@春晖-来去吉祥: 回复@侯新庆:侯师哥主讲 我凑热闹！   //@侯新庆: @春晖-来去吉祥 大师讲课必须要参加，带我不？[嘻嘻][嘻嘻]
1,明晚！！！角度！！！姿势！！！节X！！！霸气！！！真棒！！！ 啊啊[抓狂]啊啊[哈哈]
1,我回上海了，发现明天偶生日[哈哈]
1,您可以直接拨打52569977预约，祝您周末愉快！//@潘盈茵: 明天去，预约一下//@陈乐博士: [爱你][帅][围观]//@绅公馆:快过年了，快来放松一下吧。 @陈乐博士
1,@快刀青衣 @搜狐酒评网 多谢支持。[嘻嘻]
1,有个这么萌的老公，就喜欢每天拍他[爱你][爱你][爱你]
1,不止我关心，大众都很关心。大众想问你什么时候把暗恋的那位介绍给大众？[偷笑] //@老M在线：[思考] 本来木有，但你一直牢关心，看来要有了[偷笑] //@dolphin0123：腿断掉和你的暗恋宣言有木有直接关系？[嘻嘻]
1,【#成龙#回应和#宋祖英#贴面：我每次都这样[睡觉]】日前，成龙参加全国“两会”与歌唱家宋祖英的一组贴面照引发了网友热议，他今天出席发布会时主动提及此事，还与女主播#春妮#两度贴面，大喊“明天有没有头条？”[哈哈]http://t.cn/8sy6i7f
1,[鼓掌][鼓掌][嘻嘻]有爱
1,#无尽之旅# 保定白洋淀！明天我们就去[嘻嘻] @SW妞 @益西格格 @六零儿
1,@吾家小儿特特     收帅儿子来！[哈哈][爱你][花心]特特最棒！
1,[哈哈][哈哈] 神评论/@刘旭小同学:[哈哈] //@一介贱人:姚笛呗 //@马伊?:Oh My God你在香港，我在北京，谁是摄影师？
1,这个色调太喜欢喇！[太开心]@最爱摆弄家
1,和@杨凡肥羊 一起卖萌，旅行让人幸福感骤增，虽然得了＂白人＂恐惧症，你们懂的...好吧，太自恋了，争取最后一次。今晚到家，家里孩子们都还好吧@乱码布措 [嘻嘻]
1,大家一起???????????????找不同[抱抱]
1,有爱啊！[爱你][爱你][爱你][爱你]
1,必须的，八喜呢[嘻嘻]
1,这辈子第一次喝拉斐mark下[哈哈]
1,@屁颠屁颠的乐 ，你先听我解释。。。//@茉莉香片1982:[哈哈][哈哈][哈哈]@张晓蕊rry2
1,[鼓掌]经过五个小时的努力，湾湾和师父共同完成了幼儿园三十周年庆的贺礼书法?^_^
1,请多多支持~[太开心]//@安安的猫: 跟着这个故事走过来的，终于出书了，好棒！//@写S的lydia: 去豆瓣点个“想读”啦，书l里面有E的结局哦！[哈哈]
1,支持师哥，投个票呗！ //@DJ曙光:都来投票啊[嘻嘻]@阿仝木 @背包客小鹏 @BTV杨艳 @BTV祖冲冲 @DavidFeng冯琰 @冯关蕾 @高颂 @高欣_百合 @郭茜Cherry @九歌宣元 @Lu瑶Yao @趴趴熊-Elsa @馒头圆圆 @美丽毅 @怒怒小哥 @齐天胤的微博 @田野Manu
1,阿哦，你的那位主持人男盆友荣不荣幸我不了解，反正对于你的到来，我是挺荣幸哒[哈哈] 欢迎你来到美丽的沙湖，祝你俩的西夏之旅开心！
1,更使洛阳的后花园。[哈哈]
1,#约惠海航?圆梦飞翔#【0元抢代金券】小编的朋友问小编，最近可有什么比较实惠的活动，而且还要是有利于出去玩的[爱你] 那么小编隆重推荐每天3波的代金券活动http://t.cn/zRMqEXG 31日前，每天150个名额，20元的代金券，0元抢[good] 好活动，多转动 [酷] 今天第一波，9点准时来临[太开心]
1,其实，让人满意就是比别人多做一点点，爱上你的理由不大，就因为这一点点[呵呵]@精彩OK @姚戈 @张书新 @冯楚轩 #精彩OK#一本真诚的时尚杂志[爱你]@蕾女心经
1,伟大的父爱[鼓掌]
1,哇恭喜恭喜~~[喜][喜][喜]//@我是阳光天气晴: 回复 @赵的的:哈哈，给大伙报喜，想你们 //@赵的的:@NNNNNN7 @恶魔宝宝王滢 @雨娟儿 @金朝顺 阳光低调的生了！努可爱的天蝎座宝贝儿[嘻嘻]
1,不抢也转[哈哈] //@蔡骏: #地狱变倒计时# 想要抢书的都请转起来... //@悬疑世界: #悬疑世界官方公告#此条公告求各种喇叭、手滑!转发微薄并且@ 5位好友关注我们，就有机会获得@蔡骏 亲笔签名新书《地狱变》一本，每天送一本，七本送完为止！！
1,中国特色竞争模式 //@中国经营报:顶老刘一下！[嘻嘻]
1,我看行，要不我去给您端，叔?//@不赖哥:行！再多一顿，你就是端盘子的了。[哈哈]//@starky小星: 哪儿啊，都是我攒的局[馋嘴][馋嘴][馋嘴]//@不赖哥:开始串场子了呗？//@starky小星: 今天吃了足足的三顿饭!![哈哈][哈哈]
1,呦，营养餐，够宠爱自己的[嘻嘻] //@小s史蒂芬xu:回复 @Allen-zhicheng:肠煎的吧有点硬，弯不鸟。  //@Allen-zhicheng:你应该摆个笑脸^_^对你微笑一下然后美滋滋地把ta?掉。。。哈哈
1,是召唤@公一兵 吗？[嘻嘻] //@八零后朋克小四:第三件公司周年庆T恤！是不是集满七件可召唤神龙？？
1,#不许不开心#站军姿的时候不要随便动，想动就必须打报告，动一次就要打一次，动一次打一次，动一次打一次，动次打次，动次打次，苍茫的天涯是我的爱~送给即将迎来大学军训的新生们[嘻嘻]附送站军姿小妙招如下图：
1,这条路线不错！有机会体验一下[太开心]@艾狸狸-艾影像 @JUE的咖啡时间 @请叫我小S //@陈栩乐道:拜托传播！谢谢@刁蛮猫仔 @linda赵8008 @行者无疆8668 @资深旅游体验师 @国旅总社资深专家 @非洲行-王娣 @大静静Renjing @lisa诸葛 @逸游网甄浩 @陶永亮Alan @easytour_wxb @happy大-猫 @小欣的花园 @静水
1,交一个[嘻嘻]//@陈-立-娜:哈哈哈太可爱了// @最可爱的金牛座 : 最萌的佛祖，....
1,一朝入党，样样精通。//@王福重: 2008年，我就跟朱清时说南方科技大学是不会成功的//@品读人生JNU: //@上海陈子善: 副教授领导公安局，公安局长领导大学，外行变内行，内行又变成外行，内行外行，外行内行，反正只有一行：领导行。[偷笑][哈哈] //@朱田夫:到底是内行管了内行还是外行管了内行
1,在万米高空，上脸书推特，不需要翻墙吗 [哈哈]
1,上海的亲有福了啊! @掉链吨吨 @Pbain @贪吃de喵 去上海更有动力了 [嘻嘻] @胡唐僧 //@stephyinLDN:胖老?要?去上海了
1,建议全国都放假[嘻嘻] //@周晓英淼淼:母校大气![good]@王石 总  //@岳培业:霸气的母校[威武]@周晓英淼淼  //@兰州交大微博协会:毫无PS痕迹。。。
1,谦虚过头，就是，叫嗷！ //@5A嵩县阳天池:细短弯软，独俱风格[哈哈] //@5A嵩县张相正:又弯又长[哈哈]  //@5A嵩县阳天池:俺是弯长[哈哈]  //@SZ四季木:湾长出马一顶俩  //@5A嵩县张相正:很美  //@5A嵩县毛驴:@岁月过客9
1,马上到场加油助威[嘻嘻]
1,[哈哈] //@haollee：转发微博。
1,[哈哈][哈哈][good]
1,[可爱]新店开业难免有一些不足之处，我们从不逃避问题。[爱你]只要雕粉提出来，我们必会虚心整改。[做鬼脸]有任何体验上的瑕疵欢迎私信牛腩君哦~
1,夏至之日，白昼最长，阳气最盛。借此阳气，冬天手脚冰凉的宜服热物汤羹，鸡汤面。怕热干燥则服地黄粥，银耳莲子汤。寒性体质痛经则用艾叶水煮鸡蛋，干姜15克与鸡蛋两个文火同煮至熟，去壳再加入艾叶10克煮10分钟，最后调入红糖即可，能暖气血温经脉。总之所有人今天都早睡觉，勿折腾。[嘻嘻]
1,回复@闻进:[耶][嘻嘻] //@闻进:对
1,爸爸妈妈结婚35周年！全家人一起庆祝！喝起来！！！[威武][给力][哈哈][嘻嘻][心][心][心]
1,[鄙视]//@懒骆驼: 基情澎湃啊，可惜距离太远，只能撸了。 //@叁魂不见柒魄:一打?，居然是?情?，?屎我了。 //@风惹尘埃: 是够吵的，爱特来爱特去，好累的[哈哈][哈哈][哈哈][哈哈] //@87年柿子:?…私聊一边去[衰]欧洲杯将是中国队问鼎
1,#拖肥#：爸爸，-------你?是吧[哈哈]
1,【2013，再见】我不无用意地握起你的双手，像告别情人一般与你告别。走吧，去找别人！而我，和你们，将大踏步迈入2014。[嘻嘻][嘻嘻]（摄影：美国摄影师 Mark Hirsch ）
1,环秀度假愉快哦！[太开心]
1,"""这就是人生，人生就是一次无法重复的选择＂！[赞][鼓掌]"
1,高手。。[good][哈哈]//@皮耶特罗: 切…………这年头还谈老婆~没品位~有好基友才是成功男人的标志！//@我们爱讲冷笑话: 以后老婆是奢侈品！
1,易讯刚刚送过来的，权当新年礼物了[哈哈]
1,今日都仲有牛肉味//@KC?味??: 今晚是真的牛！[good] //@月亮游味?:今晚吃了五款牛！大?足！！[鼓掌] ? @KC?味?? 的安排！
1,岂止是脑残 //@长话短说_:[哈哈][哈哈][哈哈][哈哈][哈哈][哈哈] //@北方的识字渔民:司马南我操你祖宗
1,@CharlsHu @丁盈_Angeline 看看[哈哈][哈哈]
1,中国出不了哥伦布[哈哈]//@梁冬: 请把你认为写得最牛逼的摘出来！
1,#早安#他要像一棵树，栽在溪水旁，按时候结果子，叶子也不枯干，凡他所做的尽都顺利。――BY圣经[可爱]
1,[鼓掌]//@和风煦然: 报名热线：8456 3338-893
1,哎呀我去、绝对练过 //@李牧霏:太悍了！[吃惊] //@任山: 强悍加勇敢[给力][威武][鼓掌] //@黄海冰:真爷们????????? //@王雨:绝对纯的，鼓掌。。。
1,回复@麻麻芳芳:有收获就好！[鼓掌] //@麻麻芳芳:我也买了都看完了，确实比其他类似的书更直观易懂。 //@静老师:[good]好好消化一下!
1,转！[哈哈][哈哈][哈哈]
1,//@劳毅波广州大波波:回复 @闲农 :[哈哈] 早晨 // @闲农 :中国人不怕死就怕没自己一份
1,您还是自己点菜吧，不然配菜大姐诚惶诚恐了该[哈哈]
1,有你们真好，亲们晚安，让我们梦里也笑哈哈[爱你]
1,外星人在太平山顶凌霄阁发出求救信号[哈哈][哈哈]//@丁丁小美女:哈哈哈，估计是，空气太脏被淹没了[哈哈][哈哈][哈哈]
1,靠靠靠，你什么时候买的？//@老家在海宁:幸灾乐祸[鄙视]我车子都不敢开出去//@Always作瓜: 我刚买好600D就来了个重大利好[哈哈]//@CI宝宝:一停工我觉得无良商贩讲不定会借口量少而趁机涨价，就像泰国发个大水，然后硬盘价格就一直居高不下了
1,回复@杨迪的甜筒乐园:和微信相比，哪个更有效？ //@杨迪的甜筒乐园:你抄我我抄你[哈哈][哈哈][哈哈]
1,呃呃呃…… //@villan:真疼~~~~[啊]  //@黛瑞拉:反了[冲锋] 真正滴爆菊[脸红自爆] //@V一路狂奔V:窜天候...[太开心]
1,那好吧!上一物件的反版，小叶紫檀108*0.9金星执珠配翡翠小葫芦，配纯银小饰品，加翡翠隔珠，这是玉贵香自来，檀珍品自出，自已做的l喜欢者可询价[嘻嘻][哈哈][偷笑]@冷眼观山 @北京微博达人群 @无色冉色体
1,她好像很喜欢吃你家的面吧[嘻嘻]
1,在欢笑中【愿爱无忧】婚礼大趴完美谢幕，来张照片表扬一下现场的各位优秀摄影师[哈哈]@我爱厨房韩伟 你来负责圈人吧[嘻嘻]
1,[汗]这图才疯狂。[哈哈][哈哈]
1,我来发大屏幕[嘻嘻]
1,[嘻嘻][哈哈]@Asuka酱Yokohama
1,中午跟两个女朋友吃饭，得到一个现实的结论，也是实用的结论。目前在中国这个社会男人好像都是以事业为主。对于女人而言就是安排好自己的生活工作玩好。自己高兴最重要，没有理想的那个人[哈哈]有赞同的吗？
1,Super cute fake print Huggies diaper on my friends twins cute pat pat! [嘻嘻][嘻嘻][嘻嘻] @shiu88
1,欢迎收看[鼓掌][鼓掌]
1,@魔王1987 嘿，这不王爱德买的那件么[嘻嘻]
1,一直喜欢台湾电影~持续关注中..希望九把刀的作品翻拍不会让人失望。//@樱桃-hero：@沈建宏kris 你喜欢的书拍成电影啦！！//@微博搞笑排行榜：期待中。。。[鼓掌]
1,//@大英美食发现记:[哈哈] #德?美食#
1,#瑞士arosa##滑雪# 发现了MAMA面！[威武]这里山上连说英文的人都没几个居然有亚洲泡面如果有东荫功口味的就完美了[嘻嘻][嘻嘻][嘻嘻][浮?][浮?][浮?]
1,"手酸死咯…4斤核桃全部切成核桃碎,不能用机器,机器会过度粉碎核桃,所以必须全部手切[泪]…另外还有用了一瓶多百加得朗姆酒泡出来的美国蔓越莓,喷香！[嘻嘻] 大家不要催我哈,都是现做,早就说好了最快周末才出货,哪个再在淘宝上催我发货的就取消订单哈！[打哈气]"
1,我母亲非湘西人氏，就因几桩父亲湘西老乡“失约”的案例，对湘西人留下了不太正面的印象。一天，父亲朋友来长出差，电话预约要来吃饭，结果母亲忙活一天，到了半夜都未见客人出现。几年后再见面，母亲重提此事，那仁兄客气地说道:“嫂子，我是怕给你添麻烦呢！”[哈哈]
1,@宣武大头丁儿 @Harry2354166213-抵制玉林狗肉节 @鑫鑫的honey小冉 看球去！[嘻嘻]
1,#豆果2013中国年度美食盛典# 挑战你的味蕾，邀你一起选出2013年你最喜爱的达人，投票更有百万大奖 等你拿，中奖率100%！[花心]即日起关注@豆果网 转发并@ 三位好友，即有机会亲临现场，更有万元神秘大奖锁定你！[太开心]  抽奖戳这里http://t.cn/8kyIInR [心]
1,我的圣诞or新年愿望是收获一枚“新黄金单身汉”~！@刘晨飞-Paul @制片人李乙平 @食尚小米 @芝士青年是我家-聂英 大侠有谁认识 @real黄海波 啊？？？我和他相亲去！！！[可怜][可怜][偷笑][偷笑][爱你][爱你]
1,每次来外摊都是晚上。这次终于看到阳光下的外摊了。 [鼓掌]
1,[鼓掌] 从读者到写手，你的身份也伴随着我们成长了~ 谢谢亲对我们的厚爱和一直以来的支持~
1,[哈哈]一大早就收到幸福的微博，祝福老张和 @Ling-娃娃 喜得龙女 [耶]//@太热-张:伟大的妈妈@ Ling-娃娃 辛苦了！ 好消息给大家分享，求扩散！@煲煲儿 @Leohui潘 @晓思先生 @不食人头 @晖哥崽 @武则天v @电影曾斌 @麦敏烽 @陈洁云Iris @范范_FF @简单曾嵘 @brooke @Tommy冯-烈火重生 @严冬日记 @ …
1,看上去不错哦 [酷][鼓掌]@风染白_ @猫-娘 //@凤凰阿歇特:@译林出版社 @须叔
